,0
43070,608462
43071,608463
43072,608464
43073,608465
43074,608466
43075,608467
43076,608468
43077,608469
43078,608470
43079,608471
43080,608472
43081,608473
43082,608474
43083,608475
43084,608476
43085,608477
43086,608478
43087,608479
43088,608480
43089,608481
43090,608482
43091,608483
43092,608484
43093,608485
43094,608486
43095,608487
43096,608488
43097,608489
43098,608490
43099,608491
43100,608492
43101,608493
43102,608494
43103,608495
43104,608496
43105,608497
43106,608498
43107,522501
43108,522504
43109,8705
43110,8706
43111,8707
43112,8709
43113,8710
43114,44812
43115,44814
43116,208844
43117,208846
43118,565439
43119,565442
43120,681627
43121,681635
43122,129557
43123,129567
43124,340349
43125,340350
43126,340351
43127,340352
43128,340353
43129,340354
43130,340357
43131,536464
43132,536465
43133,536466
43134,536467
43135,536468
43136,536469
43137,536470
43138,536471
43139,536472
43140,536473
43141,536474
43142,536475
43143,536476
43144,536477
43145,536478
43146,536479
43147,536480
43148,536481
43149,536482
43150,536483
43151,536484
43152,536485
43153,536486
43154,536487
43155,536488
43156,536489
43157,536490
43158,536491
43159,536492
43160,536494
43161,536495
43162,536496
43163,536497
43164,536498
43165,536499
43166,536500
43167,536501
43168,536502
43169,536503
43170,536504
43171,212713
43172,212714
43173,212715
43174,212716
43175,212717
43176,212718
43177,634649
43178,634650
43179,634651
43180,634652
43181,634654
43182,273601
43183,273606
43184,592508
43185,592510
43186,579816
43187,579817
43188,168424
43189,168443
43190,168453
43191,60420
43192,60427
43193,106228
43194,106229
43195,54871
43196,54872
43197,54873
43198,54874
43199,54875
43200,54876
43201,54877
43202,54878
43203,54879
43204,54880
43205,54881
43206,54882
43207,54883
43208,54884
43209,54885
43210,54886
43211,54887
43212,54888
43213,54889
43214,54890
43215,54891
43216,54892
43217,54893
43218,54894
43219,54895
43220,54896
43221,54897
43222,54898
43223,54899
43224,54900
43225,54901
43226,54902
43227,54903
43228,54904
43229,54905
43230,54906
43231,54907
43232,54908
43233,54909
43234,54910
43235,54911
43236,54912
43237,54913
43238,54914
43239,54915
43240,54916
43241,54917
43242,54918
43243,54919
43244,54920
43245,54921
43246,54922
43247,54923
43248,54924
43249,54925
43250,54926
43251,54927
43252,54928
43253,54929
43254,54930
43255,54931
43256,54932
43257,54933
43258,54934
43259,54935
43260,54936
43261,54937
43262,54938
43263,54939
43264,54940
43265,54941
43266,54942
43267,238606
43268,238608
43269,238613
43270,96697
43271,96714
43272,247735
43273,247736
43274,247737
43275,247738
43276,247739
43277,247740
43278,247741
43279,247742
43280,247743
43281,247744
43282,46824
43283,46827
43284,714351
43285,714353
43286,579798
43287,579799
43288,579807
43289,579809
43290,36424
43291,36425
43292,45398
43293,45399
43294,45400
43295,45401
43296,45402
43297,45403
43298,45404
43299,289366
43300,289373
43301,651816
43302,651821
43303,634765
43304,634766
43305,590097
43306,590114
43307,455048
43308,455050
43309,322799
43310,322824
43311,322834
43312,322842
43313,103124
43314,103125
43315,434905
43316,446793
43317,446803
43318,262569
43319,262570
43320,139448
43321,139449
43322,139450
43323,139451
43324,139452
43325,139453
43326,139454
43327,139455
43328,139456
43329,139457
43330,277526
43331,277588
43332,264943
43333,264952
43334,87657
43335,87658
43336,230904
43337,230905
43338,230906
43339,230907
43340,230908
43341,230910
43342,230911
43343,230912
43344,230913
43345,273171
43346,273174
43347,637734
43348,637737
43349,580427
43350,580428
43351,580429
43352,580431
43353,580432
43354,22958
43355,22961
43356,257010
43357,257012
43358,337827
43359,337830
43360,710574
43361,710576
43362,300264
43363,300275
43364,380177
43365,380182
43366,40962
43367,40964
43368,540109
43369,540114
43370,44718
43371,44719
43372,44720
43373,44721
43374,44722
43375,44723
43376,44724
43377,44725
43378,568808
43379,568835
43380,199596
43381,199597
43382,580195
43383,580205
43384,84124
43385,84125
43386,84126
43387,84127
43388,84128
43389,84129
43390,84130
43391,584745
43392,584746
43393,584747
43394,584748
43395,584749
43396,584750
43397,584751
43398,584752
43399,584753
43400,584754
43401,584755
43402,584756
43403,584757
43404,584758
43405,584759
43406,584760
43407,584761
43408,584762
43409,584763
43410,584764
43411,584765
43412,584766
43413,584767
43414,584768
43415,584769
43416,584770
43417,584771
43418,584772
43419,584773
43420,584774
43421,584775
43422,584776
43423,584777
43424,584778
43425,584779
43426,584780
43427,584781
43428,584782
43429,584783
43430,584784
43431,584785
43432,584786
43433,584787
43434,584788
43435,584789
43436,584790
43437,584791
43438,584792
43439,584793
43440,584794
43441,584795
43442,584796
43443,584797
43444,584798
43445,584799
43446,584800
43447,584801
43448,584802
43449,584803
43450,584804
43451,584805
43452,584806
43453,584807
43454,584808
43455,584809
43456,584810
43457,584811
43458,584812
43459,584813
43460,584814
43461,584815
43462,584816
43463,584817
43464,584818
43465,584819
43466,584820
43467,584821
43468,584822
43469,584823
43470,584824
43471,584825
43472,584826
43473,584827
43474,584828
43475,584829
43476,584830
43477,584831
43478,584832
43479,584833
43480,584834
43481,584835
43482,584836
43483,584837
43484,584838
43485,584839
43486,584840
43487,584841
43488,584842
43489,584843
43490,584844
43491,584845
43492,584846
43493,584847
43494,584848
43495,584849
43496,584850
43497,584851
43498,584852
43499,584853
43500,584854
43501,584855
43502,584856
43503,584857
43504,584858
43505,584859
43506,584860
43507,584861
43508,584862
43509,584863
43510,584864
43511,584865
43512,584866
43513,584867
43514,584868
43515,584869
43516,584870
43517,584871
43518,584872
43519,584873
43520,584874
43521,584875
43522,584876
43523,584877
43524,584878
43525,584879
43526,584880
43527,584881
43528,584882
43529,584883
43530,584885
43531,584886
43532,584887
43533,584888
43534,584889
43535,584890
43536,584891
43537,584892
43538,584893
43539,584894
43540,584896
43541,584897
43542,584898
43543,584899
43544,584900
43545,584901
43546,584902
43547,584903
43548,584904
43549,584905
43550,584906
43551,584907
43552,584908
43553,584909
43554,584910
43555,584911
43556,584912
43557,584913
43558,584914
43559,584915
43560,584916
43561,584917
43562,584918
43563,584919
43564,584920
43565,584921
43566,584922
43567,584923
43568,584924
43569,584925
43570,584926
43571,584927
43572,584928
43573,584929
43574,584930
43575,584931
43576,584932
43577,584933
43578,584934
43579,584935
43580,584936
43581,584937
43582,584938
43583,584939
43584,584940
43585,584941
43586,584942
43587,584943
43588,584944
43589,584945
43590,584946
43591,584947
43592,584948
43593,584949
43594,584950
43595,584951
43596,584952
43597,584953
43598,584954
43599,584955
43600,584956
43601,132550
43602,132551
43603,132552
43604,132553
43605,132554
43606,52927
43607,52928
43608,52929
43609,52930
43610,52931
43611,52932
43612,52933
43613,52934
43614,52935
43615,52936
43616,52937
43617,52938
43618,52939
43619,302190
43620,302193
43621,108588
43622,108589
43623,108590
43624,108591
43625,108593
43626,506283
43627,506284
43628,506285
43629,506286
43630,506288
43631,506289
43632,666691
43633,666701
43634,160747
43635,160750
43636,90585
43637,90586
43638,90587
43639,90588
43640,90589
43641,90590
43642,90591
43643,90592
43644,90593
43645,90594
43646,90595
43647,90596
43648,90597
43649,90598
43650,90599
43651,90600
43652,90601
43653,90602
43654,90603
43655,90604
43656,90605
43657,90606
43658,90607
43659,90608
43660,90609
43661,90610
43662,90611
43663,90612
43664,90613
43665,90614
43666,90616
43667,90617
43668,90618
43669,90619
43670,90620
43671,90621
43672,90622
43673,90623
43674,90624
43675,90625
43676,218693
43677,218697
43678,94607
43679,94612
43680,94672
43681,94673
43682,641390
43683,641393
43684,720539
43685,720540
43686,94930
43687,94931
43688,94932
43689,94933
43690,94935
43691,382844
43692,382846
43693,416829
43694,416830
43695,416831
43696,416832
43697,416833
43698,416835
43699,416836
43700,514304
43701,514306
43702,694924
43703,694925
43704,566452
43705,566454
43706,233704
43707,233705
43708,233706
43709,233707
43710,233708
43711,233709
43712,233710
43713,233711
43714,233712
43715,233713
43716,233714
43717,233715
43718,233716
43719,233717
43720,233718
43721,233719
43722,233720
43723,233721
43724,233722
43725,233723
43726,233724
43727,233725
43728,233726
43729,233727
43730,233728
43731,233729
43732,233730
43733,233731
43734,233732
43735,233733
43736,233734
43737,233735
43738,233736
43739,233737
43740,233738
43741,233739
43742,233740
43743,233741
43744,233742
43745,233743
43746,233744
43747,233745
43748,233746
43749,233747
43750,233748
43751,233749
43752,233750
43753,233751
43754,233752
43755,233753
43756,233754
43757,233755
43758,233756
43759,233757
43760,233758
43761,233759
43762,233760
43763,233761
43764,233762
43765,233763
43766,233764
43767,233765
43768,233766
43769,233767
43770,233768
43771,233769
43772,233770
43773,233771
43774,233772
43775,233773
43776,233774
43777,233775
43778,233776
43779,233777
43780,233778
43781,233779
43782,233780
43783,233781
43784,233782
43785,233783
43786,233784
43787,233785
43788,233786
43789,233787
43790,233788
43791,233789
43792,233790
43793,233791
43794,233792
43795,233793
43796,233794
43797,233795
43798,233796
43799,233797
43800,233798
43801,233799
43802,233800
43803,233801
43804,233802
43805,233803
43806,233804
43807,233805
43808,233806
43809,233807
43810,233808
43811,233809
43812,233810
43813,233811
43814,233812
43815,233813
43816,233814
43817,233815
43818,233816
43819,233817
43820,233818
43821,233819
43822,233820
43823,233821
43824,233822
43825,233823
43826,233824
43827,233825
43828,233826
43829,233827
43830,233828
43831,661263
43832,661264
43833,661265
43834,661267
43835,661269
43836,507842
43837,507843
43838,507844
43839,507845
43840,507846
43841,507847
43842,507848
43843,507849
43844,507850
43845,507851
43846,507852
43847,507853
43848,507854
43849,507855
43850,507856
43851,507857
43852,507858
43853,507859
43854,507860
43855,507861
43856,507862
43857,507863
43858,507864
43859,507865
43860,507866
43861,507867
43862,507868
43863,507869
43864,507870
43865,507871
43866,507872
43867,507873
43868,507874
43869,507875
43870,507876
43871,507877
43872,507878
43873,507879
43874,507880
43875,507881
43876,507882
43877,507883
43878,507884
43879,507885
43880,507886
43881,507887
43882,507888
43883,507889
43884,507890
43885,507891
43886,507892
43887,507893
43888,507894
43889,507895
43890,507896
43891,507897
43892,507898
43893,507899
43894,507900
43895,507901
43896,507902
43897,507903
43898,507904
43899,507905
43900,507906
43901,507907
43902,507908
43903,507909
43904,507910
43905,507911
43906,507912
43907,507913
43908,507914
43909,507915
43910,507916
43911,507917
43912,507918
43913,507919
43914,507920
43915,507921
43916,507922
43917,507923
43918,507924
43919,507925
43920,507926
43921,507927
43922,507928
43923,507929
43924,507930
43925,507931
43926,507932
43927,507933
43928,507934
43929,507935
43930,507936
43931,507937
43932,507938
43933,507939
43934,507940
43935,507941
43936,507942
43937,507943
43938,507944
43939,507945
43940,507946
43941,507947
43942,507948
43943,507949
43944,507950
43945,507951
43946,507952
43947,507953
43948,507954
43949,507955
43950,507956
43951,507957
43952,507958
43953,507959
43954,507960
43955,507961
43956,507962
43957,507963
43958,507964
43959,507965
43960,507966
43961,507967
43962,507968
43963,507969
43964,359979
43965,359983
43966,458409
43967,458410
43968,458411
43969,458412
43970,458413
43971,458414
43972,458415
43973,458416
43974,458417
43975,458418
43976,458419
43977,458421
43978,458422
43979,458423
43980,99649
43981,99652
43982,526095
43983,526096
43984,526097
43985,526098
43986,526099
43987,526100
43988,526101
43989,574951
43990,574953
43991,323922
43992,323932
43993,514956
43994,514957
43995,595573
43996,186907
43997,186909
43998,120498
43999,120499
44000,120500
44001,120501
44002,120502
44003,120503
44004,120504
44005,120505
44006,120506
44007,120507
44008,120508
44009,120509
44010,120510
44011,120511
44012,120512
44013,120513
44014,120514
44015,120515
44016,120516
44017,120517
44018,120518
44019,120519
44020,120520
44021,120521
44022,120522
44023,120523
44024,120524
44025,120525
44026,120526
44027,120527
44028,120528
44029,120529
44030,120530
44031,120531
44032,120532
44033,120533
44034,120534
44035,120535
44036,120536
44037,120537
44038,120538
44039,120539
44040,120540
44041,120541
44042,120542
44043,120543
44044,120544
44045,120545
44046,120547
44047,120548
44048,120549
44049,120550
44050,120551
44051,120552
44052,120553
44053,120554
44054,120555
44055,120556
44056,120557
44057,120558
44058,120559
44059,120560
44060,120561
44061,120562
44062,120563
44063,426952
44064,426962
44065,60164
44066,60166
44067,523254
44068,523257
44069,71900
44070,71902
44071,581557
44072,581558
44073,581559
44074,581560
44075,581561
44076,581562
44077,581565
44078,581566
44079,581567
44080,581568
44081,709016
44082,709034
44083,718248
44084,718249
44085,718250
44086,718251
44087,718252
44088,718255
44089,290068
44090,290071
44091,523989
44092,523995
44093,99549
44094,99550
44095,99551
44096,99552
44097,99553
44098,99555
44099,99556
44100,325962
44101,325963
44102,306140
44103,306144
44104,44376
44105,44378
44106,319680
44107,319682
44108,623361
44109,623370
44110,660768
44111,660769
44112,660770
44113,660771
44114,660772
44115,660773
44116,660774
44117,660777
44118,319621
44119,319622
44120,319623
44121,319625
44122,319626
44123,319627
44124,319628
44125,319629
44126,198232
44127,198233
44128,198234
44129,198235
44130,198236
44131,198237
44132,198238
44133,198239
44134,198240
44135,198241
44136,198242
44137,198243
44138,198244
44139,198245
44140,198246
44141,198247
44142,198248
44143,198249
44144,198250
44145,198251
44146,198252
44147,198253
44148,198254
44149,198255
44150,198256
44151,198257
44152,198258
44153,198259
44154,198260
44155,198262
44156,198263
44157,198264
44158,198265
44159,198266
44160,198267
44161,198268
44162,198269
44163,198270
44164,198271
44165,198272
44166,525463
44167,525466
44168,262224
44169,262228
44170,368738
44171,368740
44172,348139
44173,348140
44174,348141
44175,348142
44176,348143
44177,513593
44178,513595
44179,513597
44180,368236
44181,368242
44182,71275
44183,71292
44184,71299
44185,71386
44186,705260
44187,705261
44188,225999
44189,226000
44190,226001
44191,226002
44192,226003
44193,226004
44194,226005
44195,226006
44196,226007
44197,226008
44198,226009
44199,226010
44200,226011
44201,226012
44202,226013
44203,226014
44204,226015
44205,226016
44206,226017
44207,226018
44208,226019
44209,226020
44210,226021
44211,226022
44212,226023
44213,226024
44214,226025
44215,226026
44216,226027
44217,226028
44218,226029
44219,226030
44220,226031
44221,226032
44222,226033
